date,daily_return,cumulative_return,portfolio_value,benchmark_daily_return,benchmark_cumulative_return,benchmark_source,benchmark_value
2025-07-21,0.0012770976367500624,0.023651722119597096,102365.17221195971,0.004898191313820632,0.01513557689973588,official_nse_nifty50_index,101513.55768997359
2025-07-22,-0.002902317064079651,0.020680760258814823,102068.07602588148,-0.0011876910568456855,0.013929909453566092,official_nse_nifty50_index,101392.9909453566
2025-07-23,0.00309457823952869,0.02383933672901728,102383.93367290174,0.006344544689137255,0.020362833075747044,official_nse_nifty50_index,102036.2833075747
2025-07-24,-0.0013970094624202302,0.02240902348760887,102240.90234876088,-0.00625696374688256,0.013978459820525702,official_nse_nifty50_index,101397.84598205257
2025-07-25,-0.004432047689313865,0.017877657937527047,101787.7657937527,-0.00898168948332334,0.004871220151639211,official_nse_nifty50_index,100487.12201516393
2025-07-28,-0.0014059959175922977,0.016446526105858394,101644.65261058584,-0.006284978056931179,-0.0014443734170555,official_nse_nifty50_index,99855.56265829445
2025-07-29,0.004608664677186897,0.021130987306971605,102113.09873069717,0.005680505978306938,0.004227927789421049,official_nse_nifty50_index,100422.79277894211
2025-07-30,5.153298160837406e-05,0.021183609231360423,102118.36092313603,0.0013677878901419138,0.005601498587993747,official_nse_nifty50_index,100560.14985879937
2025-07-31,-0.0025754365794209756,0.0185536156098407,101855.36156098408,-0.003488224726966971,0.0020937345751441683,official_nse_nifty50_index,100209.37345751442
2025-08-01,-0.006168837234761959,0.01227032414026552,101227.03241402654,-0.008195943613522938,-0.006119369168898325,official_nse_nifty50_index,99388.06308311017
2025-08-04,0.009694505581455772,0.022083784447585186,102208.37844475852,0.006407399039704442,0.0002488206306696661,official_nse_nifty50_index,100024.88206306697
2025-08-05,0.0021431893702920078,0.024274303549961074,102427.4303549961,-0.00296083566755323,-0.002712751753881637,official_nse_nifty50_index,99728.72482461184
