symbol,pulled_on,from_date,to_date,pulled_at,broadCastDate,filingDate,toDate,period,requested_period,format,xbrl,seqNumber,companyName,resultDescription,resultDetailedDataLink,source,sales,expenses,operating_profit,opm,other_income,interest,depreciation,profit_before_tax,tax,net_profit,eps_in_rs,raw_pdf,dividend_payout,revenue,financing_profit,financing_margin,gross_npa,net_npa
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,35065.0,,,27966.0,22017.0,0.0,19065.0,25.0,14318.0,18.7,,,48181.0,-8901.0,-18.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,37154.0,,,28418.0,21874.0,0.0,17754.0,24.0,13481.0,17.53,,,48364.0,-10664.0,-22.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,41823.0,,,35020.0,22047.0,0.0,20744.0,25.0,15681.0,20.61,,,49594.0,-14276.0,-29.0,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20170331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,18580.0,16362.0,2219.0,12.0,789.0,406.0,457.0,2144.0,23.0,1659.0,45.9,,74.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20180331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,23021.0,19991.0,3030.0,13.0,947.0,413.0,437.0,3127.0,28.0,2242.0,58.33,,10.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20190331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,28497.0,28646.0,-149.0,-1.0,1325.0,563.0,760.0,-147.0,-207.0,157.0,4.09,,122.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20200331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,35756.0,31666.0,4090.0,11.0,1531.0,1902.0,3974.0,-256.0,-9.0,-234.0,-6.07,,0.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20210331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,14641.0,14626.0,14.0,0.0,1037.0,2170.0,4699.0,-5818.0,-0.0,-5806.0,-150.85,,0.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20220331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,25931.0,25356.0,575.0,2.0,726.0,2386.0,5069.0,-6154.0,0.0,-6162.0,-159.94,,0.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20230331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,54446.0,47915.0,6531.0,12.0,1435.0,3168.0,5103.0,-304.0,0.0,-306.0,-7.93,,0.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20240331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,68904.0,52548.0,16356.0,24.0,2327.0,4208.0,6426.0,8049.0,-2.0,8172.0,211.73,,0.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20250331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,80803.0,62701.0,18102.0,22.0,3295.0,5124.0,8680.0,7593.0,4.0,7258.0,187.84,,5.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Annual_20260331,,screener annual financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,84962.0,72978.0,11983.0,14.0,2755.0,5891.0,10808.0,-1960.0,22.0,-2394.0,-61.87,,0.0,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,14161.0,11409.0,2752.0,19.0,440.0,918.0,1353.0,920.0,0.0,919.0,23.84,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,16683.0,11709.0,4974.0,30.0,478.0,954.0,1408.0,3091.0,0.0,3091.0,80.16,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,14944.0,12744.0,2200.0,15.0,559.0,1021.0,1549.0,189.0,0.0,189.0,4.9,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,19452.0,14303.0,5149.0,26.0,610.0,1095.0,1666.0,2998.0,0.0,2998.0,77.68,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,17825.0,13832.0,3994.0,22.0,680.0,1099.0,1803.0,1771.0,-7.0,1895.0,49.09,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,19571.0,14412.0,5159.0,26.0,678.0,1158.0,1876.0,2804.0,3.0,2729.0,70.7,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,16970.0,15338.0,1631.0,10.0,789.0,1240.0,2088.0,-907.0,9.0,-987.0,-25.54,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,22111.0,16932.0,5179.0,23.0,882.0,1308.0,2226.0,2527.0,3.0,2449.0,63.38,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,22152.0,16062.0,6089.0,27.0,946.0,1374.0,2491.0,3169.0,3.0,3068.0,79.38,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,20496.0,15270.0,5226.0,26.0,1046.0,1396.0,2566.0,2311.0,6.0,2176.0,56.31,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,18555.0,17976.0,580.0,3.0,1044.0,1465.0,2640.0,-2482.0,4.0,-2582.0,-66.79,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,23472.0,18104.0,5367.0,23.0,-478.0,1545.0,2782.0,562.0,2.0,549.0,14.22,,,,,,,
INDIGO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INDIGO/consolidated/,screener_INDIGO_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/INDIGO/consolidated/,screener,22438.0,21628.0,810.0,4.0,1142.0,1485.0,2820.0,-2352.0,8.0,-2537.0,-65.6,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-03-31,2015-03-31,2015-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20150331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,53319.0,38436.0,14883.0,28.0,3430.0,12.0,1017.0,17284.0,28.0,12372.0,26.93,,55.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20160331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,62441.0,45362.0,17079.0,27.0,3120.0,0.0,1459.0,18740.0,28.0,13489.0,29.36,,41.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20170331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,68484.0,49880.0,18604.0,27.0,3050.0,0.0,1703.0,19951.0,28.0,14353.0,31.24,,41.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20180331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,70522.0,51700.0,18822.0,27.0,3311.0,0.0,1863.0,20270.0,21.0,16029.0,36.69,,59.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20190331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,82675.0,62505.0,20170.0,24.0,2882.0,0.0,2011.0,21041.0,27.0,15410.0,35.26,,60.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20200331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,90791.0,68524.0,22267.0,25.0,2803.0,170.0,2893.0,22007.0,24.0,16639.0,38.96,,45.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20210331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,100472.0,72583.0,27889.0,28.0,2201.0,195.0,3267.0,26628.0,27.0,19423.0,45.42,,59.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20220331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,121641.0,90150.0,31491.0,26.0,2295.0,200.0,3476.0,30110.0,26.0,22146.0,52.56,,59.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20230331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,146767.0,111637.0,35130.0,24.0,2701.0,284.0,4225.0,33322.0,28.0,24108.0,58.08,,58.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20240331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,153670.0,117245.0,36425.0,24.0,4711.0,470.0,4678.0,35988.0,27.0,26248.0,63.2,,73.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20250331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,162990.0,123754.0,39236.0,24.0,3600.0,416.0,4812.0,37608.0,29.0,26750.0,64.32,,67.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Annual_20260331,,screener annual financial table,https://www.screener.in/company/INFY/consolidated/,screener,178650.0,136370.0,42280.0,24.0,3033.0,416.0,4902.0,39995.0,26.0,29474.0,72.59,,66.0,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,37933.0,28869.0,9064.0,24.0,561.0,90.0,1173.0,8362.0,29.0,5945.0,14.32,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,38994.0,29554.0,9440.0,24.0,632.0,138.0,1166.0,8768.0,29.0,6215.0,14.97,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,38821.0,29684.0,9137.0,24.0,789.0,131.0,1176.0,8619.0,29.0,6113.0,14.71,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,37923.0,29139.0,8784.0,23.0,2729.0,110.0,1163.0,10240.0,22.0,7975.0,19.2,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,39315.0,29878.0,9437.0,24.0,838.0,105.0,1149.0,9021.0,29.0,6374.0,15.34,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,40986.0,31177.0,9809.0,24.0,712.0,108.0,1160.0,9253.0,30.0,6516.0,15.67,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,41764.0,31649.0,10115.0,24.0,859.0,101.0,1203.0,9670.0,29.0,6822.0,16.39,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,40925.0,31051.0,9874.0,24.0,1190.0,102.0,1299.0,9663.0,27.0,7038.0,16.93,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,42279.0,32336.0,9943.0,24.0,1042.0,105.0,1140.0,9740.0,29.0,6924.0,16.66,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,44490.0,33955.0,10535.0,24.0,982.0,106.0,1182.0,10229.0,28.0,7375.0,17.73,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,45479.0,34845.0,10634.0,23.0,-150.0,100.0,1155.0,9229.0,28.0,6666.0,16.41,,,,,,,
INFY,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/INFY/consolidated/,screener_INFY_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/INFY/consolidated/,screener,46402.0,35235.0,11167.0,24.0,1159.0,105.0,1424.0,10797.0,21.0,8509.0,20.96,,,,,,,
ITC,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-03-31,2015-03-31,2015-03-31,Annual,Annual,screener,https://www.screener.in/company/ITC/consolidated/,screener_ITC_Annual_20150331,,screener annual financial table,https://www.screener.in/company/ITC/consolidated/,screener,38817.0,24566.0,14252.0,37.0,1229.0,91.0,1028.0,14362.0,32.0,9779.0,8.04,,52.0,,,,,
ITC,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/ITC/consolidated/,screener_ITC_Annual_20160331,,screener annual financial table,https://www.screener.in/company/ITC/consolidated/,screener,39192.0,24661.0,14531.0,37.0,1483.0,78.0,1077.0,14859.0,36.0,9501.0,7.74,,73.0,,,,,
ITC,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/ITC/consolidated/,screener_ITC_Annual_20170331,,screener annual financial table,https://www.screener.in/company/ITC/consolidated/,screener,42768.0,27298.0,15470.0,36.0,1759.0,49.0,1153.0,16026.0,35.0,10477.0,8.47,,56.0,,,,,
